Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
AGM,1010,,Massey Hunter F (0312-CAFLS),48, 70.83,14.58,8.33,2.08,4.17,0,0,0,0,0
AGM,2050,,Massey Hunter F (0312-CAFLS),54, 29.63,53.70,9.26,1.85,1.85,3.70,0,0,0,0
AGM,2060,,Massey Hunter F (0312-CAFLS),21, 38.10,33.33,19.05,4.76,4.76,0,0,0,0,0
AGM,2210,,Privette Charles V (0312-CAFLS),70, 25.71,55.71,17.14,1.43,0,0,0,0,0,0
AGM,3010,,Sawyer Calvin B (0312-CAFLS),55, 47.27,30.91,18.18,3.64,0,0,0,0,0,0
AGM,3710,,Massey Hunter F (0312-CAFLS),24, 0,0,0,0,0,0,0,0,100.00,0
AGM,4000,,Chastain John P (0312-CAFLS),54, 33.33,59.26,7.41,0,0,0,0,0,0,0
AGM,4020,,Privette Charles V (0312-CAFLS),30, 23.33,43.33,26.67,3.33,3.33,0,0,0,0,0
AGM,4050,,Chastain John P (0312-CAFLS),41, 12.20,34.15,46.34,2.44,4.88,0,0,0,0,0
AGM,4060,,Koc Ali Bulent (0312-CAFLS),49, 40.82,46.94,12.24,0,0,0,0,0,0,0
AGM,4520,,Koc Ali Bulent (0312-CAFLS),20, 25.00,65.00,10.00,0,0,0,0,0,0,0
AGM,4600,,Han Young J (0312-CAFLS),48, 93.75,6.25,0,0,0,0,0,0,0,0
AGM,4730,,Han Young J (0312-CAFLS),5, #,#,#,#,#,#,#,#,#,#
AGM,4730,,Massey Hunter F (0312-CAFLS),22, 100.00,0,0,0,0,0,0,0,0,0
AGM,8710,,Fravel Philip M (0312-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AGM,8710,,Koc Ali Bulent (0312-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AGRB,2020,,Apperson George P (0312-CAFLS),85, 15.29,32.94,23.53,14.12,9.41,4.71,0,0,0,0
AGRB,2050,,Vassalos Michael  (0312-CAFLS),84, 20.24,28.57,45.24,3.57,2.38,0,0,0,0,0
AGRB,3020,,Vassalos Michael  (0312-CAFLS),95, 17.89,27.37,29.47,21.05,1.05,2.11,1.05,0,0,0
AGRB,3080,,Zhang Lisha  (0312-CAFLS),72, 25.00,33.33,23.61,12.50,4.17,1.39,0,0,0,0
AGRB,3090,,Bolotova Yuliya Valentinovna (0312-CAFLS),49, 48.98,36.73,8.16,2.04,2.04,0,2.04,0,0,0
AGRB,3090,H,Bolotova Yuliya Valentinovna (0312-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AGRB,3190,,Vassalos Michael  (0312-CAFLS),39, 28.21,23.08,17.95,12.82,7.69,10.26,0,0,0,0
AGRB,3570,,Willis David Brian (0312-CAFLS),45, 20.00,17.78,26.67,13.33,8.89,13.33,0,0,0,0
AGRB,4090,,Apperson George P (0312-CAFLS),37, 16.22,24.32,29.73,18.92,10.81,0,0,0,0,0
AGRB,4120,,Dickes Lori Ann (5735-CBSHS),42, 57.14,30.95,9.52,0,0,2.38,0,0,0,0
AGRB,4600,,Zhang Lisha  (0312-CAFLS),40, 20.00,42.50,32.50,5.00,0,0,0,0,0,0
AGRB,4900,,Vassalos Michael  (0312-CAFLS),23, 95.65,4.35,0,0,0,0,0,0,0,0
AGRB,4910,,Vassalos Michael  (0312-CAFLS),24, 95.83,4.17,0,0,0,0,0,0,0,0
AGRB,6090,,Apperson George P (0312-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AGRB,6120,,Dickes Lori Ann (5735-CBSHS),2, #,#,#,#,#,#,#,#,#,#
""
AVS,1000,,Bolt Marie Owens (0311-CAFLS),85, 91.76,4.71,1.18,1.18,0,1.18,0,0,0,0
AVS,1500,,Bertrand Joseph Keith (0311-CAFLS),192, 20.31,39.58,21.35,9.38,6.25,3.13,0,0,0,0
AVS,1510,,Bolt Marie Owens (0311-CAFLS),73, 75.34,20.55,1.37,2.74,0,0,0,0,0,0
AVS,1510,,Miller Richelle Lorraine (0311-CAFLS),74, 56.76,35.14,4.05,0,0,4.05,0,0,0,0
AVS,1510,,Sinclair Chelsea Drumwright (0311-CAFLS),47, 76.60,12.77,6.38,0,0,4.26,0,0,0,0
AVS,2010,,Birrenkott Glenn P (0311-CAFLS),24, 100.00,0,0,0,0,0,0,0,0,0
AVS,2020,,Scott Thomas R (0311-CAFLS),22, 90.91,4.55,0,0,4.55,0,0,0,0,0
AVS,2030,,Dunn Heather Walker (0311-CAFLS),44, 95.45,2.27,0,0,0,2.27,0,0,0,0
AVS,2040,,Vernon Kristine Lang (0311-CAFLS),40, 40.00,50.00,10.00,0,0,0,0,0,0,0
AVS,2060,,Miller Richelle Lorraine (0311-CAFLS),31, 83.87,12.90,3.23,0,0,0,0,0,0,0
AVS,3010,,Birrenkott Glenn P (0311-CAFLS),119, 35.29,32.77,24.37,6.72,0,0.84,0,0,0,0
AVS,3020,,Miller Richelle Lorraine (0311-CAFLS),21, 80.95,19.05,0,0,0,0,0,0,0,0
AVS,3100,,Checura Celina Marcela (0311-CAFLS),64, 51.56,32.81,15.63,0,0,0,0,0,0,0
AVS,3600,,Miller Richelle Lorraine (0311-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AVS,3700,,Strickland James Robert (0311-CAFLS),88, 68.18,19.32,7.95,3.41,1.14,0,0,0,0,0
AVS,3700,H,Strickland James Robert (0311-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AVS,3750,,Lascano Gustavo Jose (0311-CAFLS),16, 37.50,37.50,12.50,6.25,0,6.25,0,0,0,0
AVS,3850,,Sinclair Chelsea Drumwright (0311-CAFLS),10, 80.00,20.00,0,0,0,0,0,0,0,0
AVS,3900,,Long Nathan M (0311-CAFLS),8, #,#,#,#,#,#,#,#,#,#
AVS,3900,,Pratt Scott Lee (0311-CAFLS),8, #,#,#,#,#,#,#,#,#,#
AVS,4000,,Bolt Marie Owens (0311-CAFLS),56, 91.07,5.36,3.57,0,0,0,0,0,0,0
AVS,4060,,Jones Jeryl C (0311-CAFLS),46, 41.30,47.83,10.87,0,0,0,0,0,0,0
AVS,4110,,Duckett Susan Kay (0311-CAFLS),29, 58.62,20.69,13.79,3.45,3.45,0,0,0,0,0
AVS,4150,,Skewes Peter A (0311-CAFLS),65, 29.23,32.31,18.46,4.62,4.62,9.23,1.54,0,0,0
AVS,4160,,Vernon Kristine Lang (0311-CAFLS),13, 53.85,38.46,7.69,0,0,0,0,0,0,0
AVS,4220,,Duckett Susan Kay (0311-CAFLS),11, 90.91,9.09,0,0,0,0,0,0,0,0
AVS,4220,,Dunn Heather Walker (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4220,,Jones Jeryl C (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4220,,Lascano Gustavo Jose (0311-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AVS,4410,,Bertrand Joseph Keith (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4410,,Birrenkott Glenn P (0311-CAFLS),10, 0,0,0,0,0,0,0,0,100.00,0
AVS,4410,,Checura Celina Marcela (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4410,,Dunn Heather Walker (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,4410,,Miller Richelle Lorraine (0311-CAFLS),16, 0,0,0,0,0,0,0,0,100.00,0
AVS,4410,,Strickland James Robert (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,4410,,Wilmoth Tiffany A (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4420,,Miller Richelle Lorraine (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4500,,Aguerre Matias Jose (0311-CAFLS),14, 35.71,57.14,0,0,0,7.14,0,0,0,0
AVS,4530,,Wilmoth Tiffany A (0311-CAFLS),56, 53.57,32.14,10.71,3.57,0,0,0,0,0,0
AVS,4650,,Checura Celina Marcela (0311-CAFLS),38, 31.58,52.63,10.53,0,0,5.26,0,0,0,0
AVS,4800,,Dunn Heather Walker (0311-CAFLS),26, 73.08,23.08,3.85,0,0,0,0,0,0,0
AVS,4910,,Aguerre Matias Jose (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,4910,,Ferdous Farzana  (0311-CAFLS),9, #,#,#,#,#,#,#,#,#,#
AVS,4910,,Jones Jeryl C (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,4910,,Lascano Gustavo Jose (0311-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AVS,4910,,Long Nathan M (0311-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AVS,4910,,Wilmoth Tiffany A (0311-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AVS,6110,,Duckett Susan Kay (0311-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AVS,6530,,Wilmoth Tiffany A (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,6650,,Checura Celina Marcela (0311-CAFLS),5, #,#,#,#,#,#,#,#,#,#
AVS,6800,,Dunn Heather Walker (0311-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AVS,8010,,Duckett Susan Kay (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,8010,,Zhou Zheng  (0311-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AVS,8200,,Pratt Scott Lee (0311-CAFLS),6, #,#,#,#,#,#,#,#,#,#
AVS,8220,,Scott Thomas R (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,8220,,Wilmoth Tiffany A (0311-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Aguerre Matias Jose (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Duckett Susan Kay (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Jones Jeryl C (0311-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Lascano Gustavo Jose (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Long Nathan M (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Pratt Scott Lee (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Vernon Kristine Lang (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,8910,,Wilmoth Tiffany A (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,9910,,Duckett Susan Kay (0311-CAFLS),4, #,#,#,#,#,#,#,#,#,#
AVS,9910,,Greene Annel K (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,9910,,Lascano Gustavo Jose (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AVS,9910,,Pratt Scott Lee (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,9910,,Skewes Peter A (0311-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AVS,9910,,Wilmoth Tiffany A (0311-CAFLS),2, #,#,#,#,#,#,#,#,#,#
""
FDSC,3010,,Cothran Sara Lane (0316-CAFLS),44, 77.27,20.45,2.27,0,0,0,0,0,0,0
FDSC,3070,,Condrasky Margaret D. (0316-CAFLS),23, 95.65,4.35,0,0,0,0,0,0,0,0
FDSC,4010,,Chen Feng  (0316-CAFLS),62, 50.00,38.71,9.68,1.61,0,0,0,0,0,0
FDSC,4010,H,Chen Feng  (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,4040,,Pometto Anthony Louis (0316-CAFLS),54, 44.44,40.74,12.96,1.85,0,0,0,0,0,0
FDSC,4060,,McGregor John U. (0316-CAFLS),18, 100.00,0,0,0,0,0,0,0,0,0
FDSC,4070,,Batt Heather P (0316-CAFLS),35, 74.29,11.43,0,2.86,8.57,0,2.86,0,0,0
FDSC,4200,,McGregor John U. (0316-CAFLS),18, 100.00,0,0,0,0,0,0,0,0,0
FDSC,4300,,McGregor John U. (0316-CAFLS),18, 22.22,33.33,38.89,0,0,5.56,0,0,0,0
FDSC,4500,,Barron Felix H (0316-CAFLS),6, #,#,#,#,#,#,#,#,#,#
FDSC,4500,,Chen Feng  (0316-CAFLS),6, #,#,#,#,#,#,#,#,#,#
FDSC,4500,,Condrasky Margaret D. (0316-CAFLS),17, 94.12,0,0,0,0,5.88,0,0,0,0
FDSC,4500,,Cothran Sara Lane (0316-CAFLS),10, 100.00,0,0,0,0,0,0,0,0,0
FDSC,4500,,Dawson Paul L (0316-CAFLS),15, 86.67,13.33,0,0,0,0,0,0,0,0
FDSC,4500,,Fraser Angela M (0316-CAFLS),12, 100.00,0,0,0,0,0,0,0,0,0
FDSC,4500,,Haley-Zitlin Vivian J (0316-CAFLS),18, 83.33,11.11,0,0,0,5.56,0,0,0,0
FDSC,4500,,Jesch Elliot D (0316-CAFLS),24, 95.83,0,0,0,0,4.17,0,0,0,0
FDSC,4500,,McGregor John U. (0316-CAFLS),16, 100.00,0,0,0,0,0,0,0,0,0
FDSC,6040,,Pometto Anthony Louis (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,6070,,Batt Heather P (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
FDSC,8020,,Chen Feng  (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,8100,,Dawson Paul L (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
FDSC,8200,,Dawson Paul L (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,8200,,Whiteside William S (0316-CAFLS),6, #,#,#,#,#,#,#,#,#,#
FDSC,8210,,Dawson Paul L (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FDSC,8510,,Pometto Anthony Louis (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,8550,,Dawson Paul L (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FDSC,8550,,McGregor John U. (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FDSC,8910,,Condrasky Margaret D. (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FDSC,8910,,Fraser Angela M (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,8910,,McGregor John U. (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDSC,8910,,Rhodehamel E J (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FDSC,8910,,Whiteside William S (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDTH,8510,,Pometto Anthony Louis (0316-CAFLS),5, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Chen Feng  (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Cooksey Kay D (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Dawson Paul L (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Fraser Angela M (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Hurley Rupert A (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Jiang Xiuping  (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Northcutt Julie Kathleen (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FDTH,9910,,Whiteside William S (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
NUTR,2030,,Corbett Bridgit Denise (0316-CAFLS),194, 83.51,14.43,0.52,0,1.55,0,0,0,0,0
NUTR,2050,,Durrance Elizabeth Lacey (0316-CAFLS),170, 73.53,24.71,1.18,0,0,0,0.59,0,0,0
NUTR,2160,,Fraser Angela M (0316-CAFLS),54, 92.59,3.70,3.70,0,0,0,0,0,0,0
NUTR,4210,,Jesch Elliot D (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
NUTR,4240,,Haley-Zitlin Vivian J (0316-CAFLS),35, 48.57,45.71,5.71,0,0,0,0,0,0,0
NUTR,4510,,Jesch Elliot D (0316-CAFLS),43, 30.23,30.23,18.60,11.63,4.65,4.65,0,0,0,0
NUTR,4510,H,Jesch Elliot D (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
NUTR,4950,H,Jesch Elliot D (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
NUTR,6240,,Haley-Zitlin Vivian J (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
NUTR,8020,,Fraser Angela M (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
NUTR,8020,,Jesch Elliot D (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
NUTR,8070,,Condrasky Margaret D. (0316-CAFLS),7, #,#,#,#,#,#,#,#,#,#
NUTR,8510,,Pometto Anthony Louis (0316-CAFLS),4, #,#,#,#,#,#,#,#,#,#
NUTR,8910,,Haley-Zitlin Vivian J (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
NUTR,8910,,Jesch Elliot D (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
NUTR,9910,,Haley-Zitlin Vivian J (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
NUTR,9910,,Jesch Elliot D (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,1010,,Moore Robert Truett (0316-CAFLS),94, 88.30,8.51,2.13,0,1.06,0,0,0,0,0
PKSC,1020,,Batt Heather P (0316-CAFLS),89, 23.60,40.45,25.84,4.49,2.25,3.37,0,0,0,0
PKSC,2020,,Moore Robert Truett (0316-CAFLS),79, 81.01,13.92,5.06,0,0,0,0,0,0,0
PKSC,2040,,Moore Robert Truett (0316-CAFLS),40, 90.00,7.50,2.50,0,0,0,0,0,0,0
PKSC,2060,,Moore Robert Truett (0316-CAFLS),40, 90.00,7.50,2.50,0,0,0,0,0,0,0
PKSC,2200,,Snyder William Aaron (0316-CAFLS),48, 97.92,2.08,0,0,0,0,0,0,0,0
PKSC,3200,,Hurley Rupert A (0316-CAFLS),22, 100.00,0,0,0,0,0,0,0,0,0
PKSC,4010,,Pometto Anthony Louis (0316-CAFLS),71, 35.21,49.30,14.08,0,0,1.41,0,0,0,0
PKSC,4030,,Kimmel Robert M. (0316-CAFLS),30, 96.67,3.33,0,0,0,0,0,0,0,0
PKSC,4040,,Batt Gregory S (0316-CAFLS),64, 34.38,34.38,18.75,4.69,1.56,6.25,0,0,0,0
PKSC,4040,H,Batt Gregory S (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,4160,,Stuettgen Tyler T (0316-CAFLS),63, 12.70,49.21,34.92,3.17,0,0,0,0,0,0
PKSC,4200,,Kimmel Robert M. (0316-CAFLS),31, 67.74,29.03,3.23,0,0,0,0,0,0,0
PKSC,4220,,Batt Gregory S (0316-CAFLS),5, #,#,#,#,#,#,#,#,#,#
PKSC,4230,,Hurley Rupert A (0316-CAFLS),8, #,#,#,#,#,#,#,#,#,#
PKSC,4240,,Hurley Rupert A (0316-CAFLS),13, 92.31,0,0,0,7.69,0,0,0,0,0
PKSC,4540,,Batt Gregory S (0316-CAFLS),70, 22.86,48.57,20.00,2.86,0,5.71,0,0,0,0
PKSC,4640,,Cooksey Kay D (0316-CAFLS),41, 63.41,24.39,7.32,0,2.44,0,2.44,0,0,0
PKSC,4990,,Cooksey Kay D (0316-CAFLS),11, 100.00,0,0,0,0,0,0,0,0,0
PKSC,4990,,Hurley Rupert A (0316-CAFLS),11, 90.91,0,0,0,0,9.09,0,0,0,0
PKSC,4990,,Moore Robert Truett (0316-CAFLS),59, 98.31,0,0,0,0,1.69,0,0,0,0
PKSC,6040,,Batt Gregory S (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,6160,,Darby Duncan O (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
PKSC,6230,,Hurley Rupert A (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,6640,,Cooksey Kay D (0316-CAFLS),2, #,#,#,#,#,#,#,#,#,#
PKSC,8170,,Darby Duncan O (0316-CAFLS),11, 72.73,27.27,0,0,0,0,0,0,0,0
PKSC,8220,,Cooksey Kay D (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,8220,,Hurley Rupert A (0316-CAFLS),4, #,#,#,#,#,#,#,#,#,#
PKSC,8510,,Pometto Anthony Louis (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
PKSC,8910,,Batt Gregory S (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,8910,,Cooksey Kay D (0316-CAFLS),1, #,#,#,#,#,#,#,#,#,#
PKSC,8910,,Darby Duncan O (0316-CAFLS),3, #,#,#,#,#,#,#,#,#,#
""
ENR,1010,,Lawson Abigail J (0317-CAFLS),188, 43.62,28.72,15.96,4.26,5.32,1.06,1.06,0,0,0
ENR,4290,,Johnson Alan R. (0317-CAFLS),73, 45.21,46.58,4.11,1.37,1.37,1.37,0,0,0,0
ENR,6290,,Johnson Alan R. (0317-CAFLS),7, #,#,#,#,#,#,#,#,#,#
FNR,2040,,Mikhailova Elena  (0317-CAFLS),59, 67.80,16.95,0,10.17,0,0,5.08,0,0,0
FNR,4700,,Barrett Russell K (0317-CAFLS),12, 91.67,0,0,0,8.33,0,0,0,0,0
FNR,4700,,Beecher Lance Edward (0110-PSAG),18, 88.89,0,0,0,0,11.11,0,0,0,0
FNR,4700,,Farmer Troy Mason (0317-CAFLS),20, 100.00,0,0,0,0,0,0,0,0,0
FNR,4700,,Hagan Donald L (0317-CAFLS),4, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Jachowski Catherine Michelle Bodinof (0317-CAFLS),7, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Jachowski David Scott (0317-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Kaminski Richard Marvin (0317-CAFLS),13, 69.23,0,30.77,0,0,0,0,0,0,0
FNR,4700,,Lanham Joseph D (0317-CAFLS),7, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Lawson Abigail J (0317-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Mikhailova Elena  (0317-CAFLS),6, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Peoples Brandon Kevin (0317-CAFLS),13, 100.00,0,0,0,0,0,0,0,0,0
FNR,4700,,Post Christopher J. (0317-CAFLS),3, #,#,#,#,#,#,#,#,#,#
FNR,4700,,Rodriguez Shari Lynn (0317-CAFLS),11, 90.91,9.09,0,0,0,0,0,0,0,0
FNR,4700,,Smathers Webb M (0310-CAFLS),11, 90.91,0,9.09,0,0,0,0,0,0,0
FNR,4700,,Wang Gaofeng G (0317-CAFLS),3, #,#,#,#,#,#,#,#,#,#
FNR,4900,,Layton Patricia A (0333-PSAG),27, 88.89,11.11,0,0,0,0,0,0,0,0
FNR,4990,,Guynn Susan Talley (0317-CAFLS),21, 76.19,14.29,4.76,4.76,0,0,0,0,0,0
FNR,8080,,Hagan Althea Simone Hotaling (0317-CAFLS),26, 0,0,0,0,0,0,0,0,100.00,0
FOR,2050,,Hagan Donald L (0317-CAFLS),112, 25.89,33.04,18.75,6.25,7.14,8.93,0,0,0,0
FOR,2210,,Hagan Althea Simone Hotaling (0317-CAFLS),106, 16.98,30.19,22.64,15.09,8.49,6.60,0,0,0,0
FOR,2540,,Layton Patricia A (0333-PSAG),1, #,#,#,#,#,#,#,#,#,#
FOR,3020,,Gering Lawrence R (0317-CAFLS),30, 33.33,40.00,23.33,0,0,3.33,0,0,0,0
FOR,3040,,Khanal Puskar  (0317-CAFLS),39, 79.49,15.38,0,0,0,5.13,0,0,0,0
FOR,3410,,Gering Lawrence R (0317-CAFLS),30, 96.67,0,0,0,0,3.33,0,0,0,0
FOR,4100,,Hiesl Patrick  (0317-CAFLS),24, 83.33,8.33,4.17,0,0,4.17,0,0,0,0
FOR,4130,,Cole Stephen E (0190-PSAG),27, 74.07,25.93,0,0,0,0,0,0,0,0
FOR,4160,,Straka Thomas J (0317-CAFLS),81, 30.86,41.98,20.99,2.47,1.23,2.47,0,0,0,0
FOR,4170,,Khanal Puskar  (0317-CAFLS),19, 47.37,52.63,0,0,0,0,0,0,0,0
FOR,4190,,Khanal Puskar  (0317-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FOR,4310,,Powell Robert Baxter (0735-CBSHS),20, 45.00,50.00,5.00,0,0,0,0,0,0,0
FOR,4330,,Gering Lawrence R (0317-CAFLS),10, 90.00,10.00,0,0,0,0,0,0,0,0
FOR,4340,,Post Christopher J. (0317-CAFLS),46, 78.26,21.74,0,0,0,0,0,0,0,0
FOR,4800,,Polomski Robert F (0310-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FOR,4930,,Hagan Donald L (0317-CAFLS),2, #,#,#,#,#,#,#,#,#,#
FOR,6100,,Hiesl Patrick  (0317-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FOR,6160,,Straka Thomas J (0317-CAFLS),1, #,#,#,#,#,#,#,#,#,#
FOR,6330,,Gering Lawrence R (0317-CAFLS),3, #,#,#,#,#,#,#,#,#,#
